index,num,name,blog or review,blog name,like_count_list,command_count_list,img_count,neighber_count,blog review 
452,49,배곧 Tailor.Button,블로그 리뷰,Tailor.Button 테일러버튼,4,4,6,27,['투데이']
453,50,배곧 Tailor.Button,블로그 리뷰,미술관 같은 카페 : 시흥 테일러 버튼 Tailor Button.,8,4,13,683,[]
454,51,배곧 Tailor.Button,블로그 리뷰,[배곧카페] 테일러버튼 /배곧에 생긴 갤러리같은 신상 카페 테일러버튼,2,2,13,57,[]
455,52,배곧 Tailor.Button,블로그 리뷰,배곧) 커피맛집 테일러버튼,1,1,3,7,[]
456,53,배곧 Tailor.Button,블로그 리뷰,배곧 신도시 “Tailor.Button” “테일러버튼”,15,5,20,437,[]
457,54,배곧 Tailor.Button,블로그 리뷰,"_ 나홀로 카페 / 스탠딩 에스프레소 바, 배곧 갤러리 카페 '테일러버튼'",5,1,13,459,['자유']
458,1,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,배곧배달맛집 딱이야직화두마리치킨 맵빠다치킨,18,0,32,1071,"['안녕하세요', '미스터']"
460,3,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,기깔나는 배곧신도시 맛집 모음,13,5,25,133,"['지난주', '친한']"
461,4,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,배곧배달맛집 . 딱이야직화두마리치킨ㅣ신메뉴 맵빠다치킨 후기,62,28,22,647,"['안녕하세요', '주말']"
462,5,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,또 가서 먹은 경기도 시흥 맛집 치맥 하기 딱이야!,113,28,22,22610,"['얼마', '지인', '치맥']"
463,6,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,"치맥 각 두마리 24,900원 - 딱이야직화두마리치킨 배곧점",50,39,16,1523,['안냐세요']
464,7,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,생각나는 시흥 배곧 맛집 모음,18,6,25,171,"['지난주', '가족', '외식', '소문난']"
467,10,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,시흥 배곧신도시 맛집 딱이야직화두마리치킨 메뉴정리,18,4,37,3984,"['안녕하세요', '뇽뇽']"
468,11,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,[배곧 치킨 추천] - 딱이야직화두마리치킨,6,4,29,1403,['안녕하세요']
469,12,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,"딱이야직화두마리치킨 :: 배곧신도시 맛집, 배곧 치킨 포장 배달",23,9,25,2013,['불타는']
470,13,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,"배곧 치킨, 배곧 술집 : 분위기 좋은 시흥 배곧 맛집, 딱이야직화두마리치킨 배곧점",8,1,20,4019,"['안녕하세요', '블로거', '라니']"
472,15,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,시흥맛집/정왕동 : 딱이야직화두마리치킨 맵빠다치킨후기,14,10,14,189,"['안녕하세요', '송']"
473,16,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,"배곧배달맛집, 딱이야직화두마리치킨 배곧점",4,6,29,99,"['치킨', '1회']"
474,17,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,왕추천하는 배곧배달맛집 딱이야직화두마리치킨 맵빠다,5,7,30,366,['안녕하세요']
475,18,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,가성비 좋은 배곧배달맛집 딱이야 직화두마리치킨 배곧점,11,0,31,1128,['치킨']
476,19,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,[배곧배달맛집]🍗한마리 가격으로 두마리 득템 ღ딱이야 직화 두마리치킨 배곧점ღ,3,6,22,158,[]
477,20,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,배곧배달맛집 맛난 딱이야직화두마리치킨 배곧점,9,3,20,1606,[]
478,21,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,[경기 시흥시 배곧] 딱이야직화두마리치킨 배곧점 / 배곧배달맛집/ 매콤한 직화양념구이+맵빠다 2마리 치킨 후기/닭발 안부럽다- ,5,6,26,20,[]
479,22,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,딱이야 직화두마리치킨 배곧점) 배달맛집에서 돼지파티,13,8,16,556,"['금요일', '동료']"
480,23,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,배곧 야식추천맛집 배곧배달맛집 매콤한 치킨 추천 맵빠다치킨에 치맥 :: 딱이야 직화두마리치킨 ,12,4,26,1813,[]
481,24,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,[시흥 배곧배달맛집] 직화구이도 후라이드도 맛있는 딱이야직화두마리치킨 배곧점,7,0,26,3166,[]
482,25,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,"배곧 치킨배달맛집 "" 딱이야직화두마리치킨  "" 진짜 너무 맛있당 ♥",79,1,13,4978,['오랜']
483,26,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,불금엔 역시 치맥 치콜 :: 딱이야직화두마리치킨 배곧점,5,0,28,732,['안녕하세요']
484,27,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,딱이야 직화 두마리치킨 배곧배달맛집 ,6,0,30,1503,"['안녕하세요', '더워도', '더운', '말이네요', '잠시']"
485,28,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,시흥 배곧 배달 맛집 딱이야직화두마리치킨 먹어본 소감,26,32,27,522,['말복']
486,29,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,시흥시 정왕동 배곧 배달 맛집 딱이야 직화두마리치킨 배곧점,14,0,19,2106,"['경기도', '정왕동']"
487,30,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,배곧배달맛집 신메뉴 맵빠다 딱이야직화두마리치킨,10,1,29,3488,[]
488,31,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,"[배곧배달맛집] 딱이야직화두마리치킨 신메뉴 맵빠다치킨, 직화양념바베큐로 즐기는 치맥",10,2,19,1454,[]
490,33,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,배곧배달맛집 딱이야직화두마리치킨 맵빠다 연속이틀 주문함,4,1,35,1364,['릴']
491,34,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,"시흥 배곧 맛집, 딱이야직화두마리치킨배곧점 - 배곧 야식 추천 후라이드와 직화바베큐 두마리 치킨 가성비 최고 배곧 인생 맛집💛",193,14,24,2314,[]
492,35,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,[배곧배달맛집 ] 딱이야직화두마리치킨 배곧점 : 존맛 매콤빠다갈릭 맵빠다치킨*가성비갑~!!,10,2,42,1911,"['안녕하세요', '야생화', '퇴근']"
493,36,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,배곧 배달 맛집 딱이야 직화 두마리 치킨 배곧점,17,6,28,892,[]
494,37,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,배곧배달맛집 딱이야 직화두마리 맵빠다 야식으로 딱이야,3,2,19,760,[]
496,39,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,배곧 치킨 배달맛집 딱이야 두마리치킨에서 맵빠다 먹었어요,38,6,25,3518,['민탱']
497,40,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,배곧배달맛집 딱이야직화두마리치킨 맵빠다 끝내주네요,2,0,34,80,"['바삭바삭한', '언제', '꿀맛', '자체']"
498,41,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,배곧배달맛집 딱이야 직화두마리치킨 배곧점 우리집 최애치킨 맵빠다치킨,7,2,25,574,[]
499,42,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,배곧 치킨 맛집 [딱이야 직화두마리치킨 배곧점] 후기 ,21,14,21,1278,[]
500,43,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,배곧배달맛집 맛있는 단짠치킨 딱이야직화두마리치킨 배곧점,12,2,25,1689,[]
501,44,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,배곧배달맛집 편하게 시켜먹은 딱이야직화두마리치킨 배곧점,18,2,24,3457,[]
502,45,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,배곧배달맛집 맵빠다 배민맛집 딱이야직화두마리치킨 배곧점,4,3,18,131,['배민']
503,46,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,시흥/배곧 배달맛집 : 딱이야 직화두마리치킨 배곧점,28,17,18,1512,[]
504,47,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,배곧배달맛집 치킨배달은 딱이야 직화 두마리치킨 배곧점에서...,8,1,20,2720,[]
505,48,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,"배곧배달맛집 ""가성비 굿"" 딱이야 직화두마리치킨 배곧점 JMT",2,2,20,812,[]
506,49,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,배곧배달맛집 딱이야직화두마리치킨,9,6,33,1687,['안녕하세요']
507,50,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,딱이야직화두마리치킨,9,7,20,178,['치킨']
508,51,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰," 시흥 배곧딱이야직화두마리치킨 배곧점  치킨맛집 !! 배달후기 신메뉴 맵빠다 , 매콤한 직화양념바베큐 ~맵단짠! 강추!",9,1,24,1600,"['경기', '서울', '278']"
509,52,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,배곧배달맛집 딱이야직화두마리치킨 매운빠다갈릭치킨 후기,3,1,18,604,[]
510,53,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,지점을 소개합니다:) 딱이야 직화 두마리 치킨 시흥 배곧점,2,0,19,0,"['지점', '합니다']"
511,54,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,딱 좋은 시흥 배곧 맛집 딱이야직화두마리치킨 배곧점,6,4,24,607,"['오랜', '주말']"
513,56,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,시흥치킨 배곧배달맛집 딱이야직화두마리치킨배곧점,4,0,20,991,[]
514,57,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,[시흥/배곧] 배곧배달맛집 딱이야직화두마리치킨 배곧점 추천!,2,0,21,63,"['안녕하세요', '어제', '오고', '꿀꿀하던', '자고로']"
515,58,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,배곧배달맛집 '딱이야직화두마리치킨 배곧점' 맵빠다 후라이드 순살 맛있어~,17,2,23,2743,[]
516,59,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,배곧배달맛집추천| 딱이야 직화두마리치킨 찐맛집 솔직후기 ,11,0,22,241,"['여름', '더위']"
517,60,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,[배곧신도시 맛집]딱이야직화두마리치킨 배곧점 시흥 배곧 맛집 직화불맛치킨의 화룡점정,48,5,36,5445,"['안녕하세요', '아름다운']"
518,61,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,배곧배달맛집: 딱이야직화두마리치킨 배곧점 ,4,1,25,631,"['안녕하세요', '먹방', '여사', '.', '며칠', '언니네']"
519,62,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,배곧신도시 맛집 치킨은 딱이야직화두마리치킨,6,0,25,1797,"['안녕하세요', '김']"
520,63,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,배곧 치킨집 <딱이야 직화두마리치킨 배곧점> 신메뉴 맵빠다 & 직화 바베큐 ,123,107,21,5362,['치킨']
521,64,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,배곧배달맛집 딱이야직화두마리치킨 ,6,4,27,604,[]
522,65,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,극찬나왔던 배곧배달맛집 딱이야직화두마리치킨 + 리뷰이벤트,6,2,25,149,[]
523,66,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,배곧배달맛집 《딱이야 직화두마리치킨배곧점》,7,0,27,69,[]
524,67,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,배곧배달맛집 딱이야직화두마리치킨 배곧점 ,157,13,29,4482,[]
525,68,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,어린이날에 배곧신도시 맛집 딱이야직화두마리치킨 배곧점 맛저!,27,12,29,1973,['어린이날']
526,69,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,배곧신도시 맛집은 딱이야 직화두마리치킨 존맛탱,27,28,34,2153,"['안녕하세요', '달']"
527,70,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,시흥 배곧 맛집 딱이야두마리치킨 여기가 배곧 술집으로 딱이야,247,33,42,5948,"['안녕하세요', '여러분', '떠']"
528,71,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,배곧배달맛집 딱이야직화두마리치킨 배곧점 불맛 지대로!,5,2,25,296,"['배달', '민족']"
529,72,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,"배곧 술집 "" 딱이야직화두마리치킨 "" 배곧치킨 완젼 맛있오 ♥♡",120,3,25,4978,['오랜']
530,73,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,시흥 배곧 맛집 딱이야직화두마리치킨에서 신랑이랑 치맥데이트,34,4,31,13248,"['바삭', '후라이드', '양념']"
531,74,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,배곧 술집 Ⅰ 딱이야직화두마리치킨에서 치킨에 맥주 뿌신날🍗🍻,19,0,36,3260,[]
532,75,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,배곧치킨맛집 / 배곧술집 : 맥주 한 잔 하기 좋은 딱이야직화두마리치킨,0,0,20,103,"['안녕하세요', '여러분']"
533,76,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,"배곧배달맛집""딱이야직화두마리치킨""가성비 갑 치킨두마리 /시흥맛집/배곧맛집",1,3,27,540,['안녕하세요']
534,77,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,배곧배달맛집 딱이야직화두마리치킨 맵빠다치킨 추천,21,10,24,4754,[]
535,78,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,시흥 <딱이야직화두마리치킨 > #배곧배달맛집,14,7,20,392,"['센', '안녕하세요', '새로운']"
536,79,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,바베큐?치킨? 고민될땐 딱이야 직화두마리치킨 배곧점 (feat.치킨마요 만들기)_♥,63,14,26,4450,['얼큰한']
537,80,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,불금은 치킨이죠! 연휴 전 사무실 치킨타임~!배곧배달 맛집 [딱이야직화두마리치킨] ,43,45,19,625,"['안녕하세요', '송']"
538,81,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,(시흥)배곧 딱이야 직화두마리치킨 신메뉴 맵빠다 치킨후기~!!!/야식추천/치킨맛집/배곧맛집,4,6,18,121,"['안녕하세', '에요']"
539,82,배곧 딱이야직화두마리치킨 배곧점,블로그 리뷰,배곧배달맛집 딱이야직화두마리치킨 배곧점(치킨맛집찾음),3,1,17,377,['치킨']
540,1,배곧 카페 검은순수 배곧본점,블로그 리뷰,배곧 감성카페 :: 배곧 크로플 맛집 카페 검은순수,7,1,43,2909,[]
541,2,배곧 카페 검은순수 배곧본점,블로그 리뷰,배곧 데이트코스 카페 검은순수 크로플,22,5,31,2013,['지난']
542,3,배곧 카페 검은순수 배곧본점,블로그 리뷰,배곧데이트 다양한 크로플이 있는 검은순수,10,2,43,1557,[]
543,4,배곧 카페 검은순수 배곧본점,블로그 리뷰,배곧카페 검은순수 말차라떼 딸기라떼,10,2,24,3140,['주말']
544,5,배곧 카페 검은순수 배곧본점,블로그 리뷰,"시흥 크로플 맛집, 핵꿀맛 바삭달달 크로플, 배달도 가능!",9,3,30,424,['안녕하세요']
545,6,배곧 카페 검은순수 배곧본점,블로그 리뷰,배곧크로플 맛집 카페 검은순수 재방문했어요!,13,12,54,1557,[]
546,7,배곧 카페 검은순수 배곧본점,블로그 리뷰,배곧 감성카페 | 검은순수 크로플 맛집,1021,141,54,5450,[]
547,8,배곧 카페 검은순수 배곧본점,블로그 리뷰,배곧카페 추천 와플이 맛있는 카페 검은순수,14,9,34,1557,"['와플', '땡겨서', '온']"
548,9,배곧 카페 검은순수 배곧본점,블로그 리뷰,배곧신도시 카페 검은순수의 특별했던 와플 맛!,39,22,31,8184,['세']
549,10,배곧 카페 검은순수 배곧본점,블로그 리뷰,배곧카페 검은순수 크로플 크로플맛집이네 배곧데이트코스로 추천,4,1,32,899,[]
550,11,배곧 카페 검은순수 배곧본점,블로그 리뷰,"시흥 배곧 크로플 맛집 카페 , 크로플 종류 추천 - 카페 검은순수 /배곧데이트코스, 배곧카페, 아인슈페너",62,44,22,642,"['운영', '10:0022', '400314983107']"
551,12,배곧 카페 검은순수 배곧본점,블로그 리뷰,배곧카페 검은순수 매장에서 직접 구운 와플,5,0,24,275,"['와플', '싶어서']"
552,13,배곧 카페 검은순수 배곧본점,블로그 리뷰,배곧 감성카페 검은순수 크로플 비주얼 맛집,10,10,41,2153,"['안녕하세요', '달']"
554,15,배곧 카페 검은순수 배곧본점,블로그 리뷰,배곧 크로플 맛집 데이트코스 쿠팡이츠 배달  검은순수 ,15,6,19,1632,"['안녕하세요', '얼마']"
555,16,배곧 카페 검은순수 배곧본점,블로그 리뷰,"시흥 배곧 카페 추천 : ""검은순수"" 크로플 맛집",8,8,20,190,[]
556,17,배곧 카페 검은순수 배곧본점,블로그 리뷰,배곧카페 검은순수 : 시흥 배곧데이트코스 크로플 맛집 추천!,22,12,65,670,[]
557,18,배곧 카페 검은순수 배곧본점,블로그 리뷰,"시흥신세계프리미엄아울렛카페 검은순수 , 다시 찾고 싶은 배곧데이트코스",0,0,38,1838,[]
558,19,배곧 카페 검은순수 배곧본점,블로그 리뷰,[시흥 배곧] 카페 검은 순수 크로플,2,0,18,2,['정성']
559,20,배곧 카페 검은순수 배곧본점,블로그 리뷰,[시흥 크로플 카페] 검은순수 특별한 크로플이 가득한 곳,15,1,32,1454,"['운동', '엄마']"
560,21,배곧 카페 검은순수 배곧본점,블로그 리뷰,디카페인 커피와 크로플이 배달되는 숨은 배곧 배달맛집 카페 검은순수,7,3,20,1128,"['날씨', '더워서', '밖']"
561,22,배곧 카페 검은순수 배곧본점,블로그 리뷰,에피타이저가 나오는 시흥 크로플 카페 : ) ,22,13,45,394,"['센', '안녕하세요', '더운']"
562,23,배곧 카페 검은순수 배곧본점,블로그 리뷰,"[시흥 카페] 시흥 크로플 카페 검은순수, 특별한 크로플 맛집으로 추천",15,11,49,512,[]
563,24,배곧 카페 검은순수 배곧본점,블로그 리뷰,시흥크로플카페 바삭한 크로플 맛집,3,2,32,108,"['남편', '드라이브']"
564,25,배곧 카페 검은순수 배곧본점,블로그 리뷰,배곧카페 : 검은순수 에 다녀오다. - 크로플,34,21,18,431,[]
565,26,배곧 카페 검은순수 배곧본점,블로그 리뷰,[시흥 검은순수] 컨셉츄얼한 시흥 크로플 카페 ,11,5,46,90,"['안녕하세요', '파']"
566,27,배곧 카페 검은순수 배곧본점,블로그 리뷰,[시흥 디저트맛집] 검은순수 크로플 클라스가 달라요,24,5,34,1085,[]
567,28,배곧 카페 검은순수 배곧본점,블로그 리뷰,리얼 찐맛 시흥 크로플 카페 애견동반 가능,33,37,51,522,"['족발', '나온']"
568,29,배곧 카페 검은순수 배곧본점,블로그 리뷰,"시흥 크로플 카페, 배곧 카페 맛집으로 인정!",32,28,39,460,['남편']
569,30,배곧 카페 검은순수 배곧본점,블로그 리뷰,[시흥] 검은순수: 찐 인생 크로플💛 시흥 크로플 맛집!!,5,2,57,673,[]
570,31,배곧 카페 검은순수 배곧본점,블로그 리뷰,배곧 카페 검은순수 크로플 말차라떼 부라타바질샐러드 ,16,22,25,416,['안녕하세요']
571,32,배곧 카페 검은순수 배곧본점,블로그 리뷰,시흥크로플맛집 검은순수에서 각종 크로플과 음료 배달후기,4,0,23,2720,[]
572,33,배곧 카페 검은순수 배곧본점,블로그 리뷰,시흥 크로플 맛집 신세계아울렛 인근 배곧 신도시 카페 추천,49,16,35,3918,[]
573,34,배곧 카페 검은순수 배곧본점,블로그 리뷰,시흥크로플카페 애견동반가능한  크로플맛집,5,3,48,131,[]
575,36,배곧 카페 검은순수 배곧본점,블로그 리뷰,시흥 크로플 카페 배곧 핫플이네,15,8,48,1687,['안녕하세요']
576,37,배곧 카페 검은순수 배곧본점,블로그 리뷰,시흥크로플맛집 카페 검은순수 크로플,9,14,27,604,[]
577,38,배곧 카페 검은순수 배곧본점,블로그 리뷰,시흥 배곧 크로플 맛집 / 검은순수 배민으로 테이크아웃,14,1,39,1459,['위치']
578,39,배곧 카페 검은순수 배곧본점,블로그 리뷰,[시흥 크로플 맛집] 크로플과 커피 맛과 분위기 다 만족!!,8,3,32,1011,[]
579,40,배곧 카페 검은순수 배곧본점,블로그 리뷰,"크로플에 진심인 곳, 시흥 배곧 크로플 카페 추천!!",57,32,41,1812,['씨']
580,41,배곧 카페 검은순수 배곧본점,블로그 리뷰,엉망진창 일기 8/13-8/18 의 이야기,27,16,22,431,"['게으름뱅이', '일기']"
581,42,배곧 카페 검은순수 배곧본점,블로그 리뷰,시흥배곧 카페 <검은순수> 크로플 장인의 집…?,17,16,16,208,"['남자친구', '오랜']"
582,43,배곧 카페 검은순수 배곧본점,블로그 리뷰,배곧배달맛집 시흥크로플맛집 카페 검은순수 배달후기! ,5,2,26,63,"['안녕하세요', '벌써', '이네', '.']"
583,44,배곧 카페 검은순수 배곧본점,블로그 리뷰,배곧 카페 배달 맛집 [카페 검은순수 크로플] 크림 가득 크로플,100,59,14,5362,['달달']
584,45,배곧 카페 검은순수 배곧본점,블로그 리뷰,"[시흥] 배곧 크로플카페 ,검은순수",54,42,28,432,"['안녕하세요', '잇님들', '친']"
585,46,배곧 카페 검은순수 배곧본점,블로그 리뷰,시흥 크로플 맛집 알고 보니 배곧 배달 맛집이었네,4,0,30,434,['부산']
586,47,배곧 카페 검은순수 배곧본점,블로그 리뷰,배곧 크로플 맛집 카페 검은순수 데이트하기 좋은곳♡,22,9,36,9133,"['지난', '날씨', '좋던지요', '이른']"
587,48,배곧 카페 검은순수 배곧본점,블로그 리뷰,시흥 배곧 크로플 카페 후기,4,1,43,136,['안녕하세요']
588,49,배곧 카페 검은순수 배곧본점,블로그 리뷰,배곧카페: 와플맛집 검은순수🧇,4,2,19,55,"['안녕하세요', '채']"
589,50,배곧 카페 검은순수 배곧본점,블로그 리뷰,배곧 카페 검은순수 크로플 맛집,32,4,19,6085,['저번']
590,51,배곧 카페 검은순수 배곧본점,블로그 리뷰,시흥 크로플 카페 가성비 좋은 수준있는 크로플,4,2,36,139,['비']
591,52,배곧 카페 검은순수 배곧본점,블로그 리뷰,시흥 크로플 카페 배곧 배달 맛집 추천,6,3,46,1327,['휘']
592,53,배곧 카페 검은순수 배곧본점,블로그 리뷰,시흥 크로플 맛집 '검은순수' 방문후기,39,38,47,1260,[]
593,54,배곧 카페 검은순수 배곧본점,블로그 리뷰,[ 배곧 크로플 ] 카페 검은순수 크로플 카페 🧇 🥐,6,0,29,1639,"['위치', '경기도']"
594,55,배곧 카페 검은순수 배곧본점,블로그 리뷰,배곧 갬성카페 검은순수,4,0,34,46,[]
595,56,배곧 카페 검은순수 배곧본점,블로그 리뷰,[시흥/카페]검은순수 크로플 맛집 다녀온 후기 :),2,4,21,161,[]
596,57,배곧 카페 검은순수 배곧본점,블로그 리뷰,시흥 크로플 카페- 배곧 디저트 맛집 발견!,27,21,44,1278,"['며칠', '다녀온']"
597,58,배곧 카페 검은순수 배곧본점,블로그 리뷰,시흥 크로플 카페 다녀왔어용,3,1,22,107,['안녕하세요']
598,59,배곧 카페 검은순수 배곧본점,블로그 리뷰,시흥 배곧 크로플맛집 내돈내산 카페 검은순수 ,5,3,61,364,"['안녕하세요', '잇님들', '디']"
599,60,배곧 카페 검은순수 배곧본점,블로그 리뷰,시흥 배곧 크로플 카페 맛집 인정각!,28,13,31,9133,[]
600,61,배곧 카페 검은순수 배곧본점,블로그 리뷰,《카페검은순수크로플》 배곧크로플맛집 ,4,0,43,69,[]
602,63,배곧 카페 검은순수 배곧본점,블로그 리뷰,[배곧카페] 당충전 디저트 시흥 크로플 카페로 레고레고,2,0,41,168,[]
603,64,배곧 카페 검은순수 배곧본점,블로그 리뷰,"시흥 크로플 카페 | 달콤하고 바삭한, 먹었던 크로플 중에 최고",8,5,49,210,[]
604,65,배곧 카페 검은순수 배곧본점,블로그 리뷰,디카페인 커피와 함께하는 시흥 크로플 카페 다녀왔어요. ,6,3,37,631,"['이웃', '안녕하세요']"
605,66,배곧 카페 검은순수 배곧본점,블로그 리뷰,시흥 배곧 크로플 까페 / 달달 예쁜 디저트 먹고왔어요,9,4,43,410,['주말']
606,67,배곧 카페 검은순수 배곧본점,블로그 리뷰,크로플 맛집 시흥 배곧 검은순수 카페 ,2,6,34,260,['시흥시']
607,68,배곧 카페 검은순수 배곧본점,블로그 리뷰,시흥 배곧 카페 다양한 종류의 크로플 맛집,36,29,41,1253,"['안녕하세요', '아리', '.']"
608,69,배곧 카페 검은순수 배곧본점,블로그 리뷰,시흥크로플맛집 고급진 크로플 카페 검은순수,21,7,49,1614,[]
609,70,배곧 카페 검은순수 배곧본점,블로그 리뷰,시흥크로플맛집 배곧에서 크로플 맛있는 카페 ,9,3,58,364,"['안녕하세요', '잇님들', '디']"
610,71,배곧 카페 검은순수 배곧본점,블로그 리뷰,시흥 크로플 맛집 배곧맛집 배곧카페 검은순수크로플,193,41,49,5948,"['안녕하세요', '여러분', '떠']"
611,72,배곧 카페 검은순수 배곧본점,블로그 리뷰,시흥크로플맛집 검은순수 짱맛!,5,0,33,296,[]
612,73,배곧 카페 검은순수 배곧본점,블로그 리뷰,시흥 크로플 맛집 - 카페 검은순수 크로플,7,4,32,482,[]
613,74,배곧 카페 검은순수 배곧본점,블로그 리뷰,배곧배달맛집 당 충전하기 좋은 시흥크로플 & 배곧와플 검은순수 카페 리뷰,37,3,30,1683,"['안녕하세요', '인천', '실의', '대표']"
614,75,배곧 카페 검은순수 배곧본점,블로그 리뷰,"[크로플/시흥] 시흥 크로플 맛집, 배곧 디저트, 크로플 전문점 ""검은 순수""",32,13,11,679,['안녕하세요']
615,76,배곧 카페 검은순수 배곧본점,블로그 리뷰,시흥 크로플 맛집 검은순수 배곧 배달 맛집이네요 ,15,9,20,1335,[]
617,78,배곧 카페 검은순수 배곧본점,블로그 리뷰,배곧카페 크로플 맛집 | 카페 검은순수,29,15,19,461,[]
618,79,배곧 카페 검은순수 배곧본점,블로그 리뷰,배곧 맛집 검은순수 크로플 맛집,11,5,14,1696,"['안녕하세요', '호']"
619,80,배곧 카페 검은순수 배곧본점,블로그 리뷰,배곧카페 검은순수 특별한 크로플 맛보고 왔어요 :-),16,1,62,3867,"['안녕하세요', '날름', '.']"
620,81,배곧 카페 검은순수 배곧본점,블로그 리뷰,배곧 크로플 카페 검은순수 수제 딸기 라떼 필수,5,3,35,230,"['안녕하세요', '일상']"
621,82,배곧 카페 검은순수 배곧본점,블로그 리뷰,시흥 배곧 디저트카페 검은순수 크로플 후기,9,1,24,137,['친한']
622,83,배곧 카페 검은순수 배곧본점,블로그 리뷰,배곧 디저트 카페 맛집 cafe 검은 순수 와플,11,14,5,203,[]
623,84,배곧 카페 검은순수 배곧본점,블로그 리뷰,배곧 크로플 맛집 '검은순수 크로플' 버블티 딸기라떼 디저트 맛집 :D,13,2,36,2744,[]
624,85,배곧 카페 검은순수 배곧본점,블로그 리뷰,배곧 신도시 크로플 맛집 카페검은순수 인생크로플,77,16,11,5049,"['깨끗하고', '관리']"
625,86,배곧 카페 검은순수 배곧본점,블로그 리뷰,[배곧카페리뷰] cafe검은순수와플&버블티,25,16,21,1407,['언니']
